,Unnamed: 0,ciclo,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final,Asis,4P_60,id_anony
160697,11353,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2019,1,1,2019,21,30,10,0,0,[5],1.0,,es_2305
160698,11354,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2019,1,1,2019,15,15,10,46,0,[5],1.0,,es_2728
160699,11355,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2019,1,1,2019,16,20,9,0,0,[4],1.0,,es_2005
160700,11356,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2019,1,1,2019,21,32,10,0,0,[5],1.0,,es_2794
160701,11357,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2019,1,0,0,0,0,0,0,0,[0],0.0,,es_2806
160702,11358,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2019,1,0,0,0,0,0,0,0,[0],0.0,,es_1744
160703,11359,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2019,1,1,2019,22,32,10,0,0,[5],1.0,,es_3212
160704,11360,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2019,1,1,2019,0,21,9,0,36,[3],1.0,,es_1471
160705,11361,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2019,1,1,2019,20,30,10,0,0,[5],1.0,,es_2916
160706,11362,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2019,1,0,0,0,0,1,0,0,[0],0.0,,es_2085
160707,11363,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2019,1,0,0,0,0,0,0,0,[0],0.0,,es_2492
160708,11364,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2019,1,1,2019,11,20,10,28,0,[3],1.0,,es_2493
160709,11365,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2019,1,1,2019,0,28,10,28,39,[5],1.0,,es_2955
160710,11366,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,0,0,0,0,0,0,0,[0],1.0,,es_3783
160711,11367,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,1,2019,19,24,9,0,0,[5],1.0,,es_3362
160712,11368,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,1,2019,16,23,10,0,0,[3],1.0,,es_2123
160713,11369,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,0,0,0,0,0,0,0,[0],0.0,,es_1567
160714,11370,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,0,0,0,0,0,0,0,[0],0.0,,es_2533
160715,11371,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,0,0,0,0,0,0,0,[0],0.0,,es_1442
160716,11372,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,1,2019,12,14,9,0,0,[3],1.0,,es_2618
160717,11373,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,1,2019,15,23,10,0,0,[4],1.0,,es_2266
160718,11374,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,1,2019,10,20,9,0,0,[3],1.0,,es_1939
160719,11375,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,1,2019,15,21,9,0,0,[4],1.0,,es_1273
160720,11376,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,1,2019,18,18,9,0,0,[4],1.0,,es_2647
160721,11377,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,1,2019,23,30,10,0,0,[5],1.0,,es_2677
160722,11378,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,1,2019,16,26,10,0,0,[5],1.0,,es_1987
160723,11379,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,1,2019,9,27,10,0,0,[4],1.0,,es_2005
160724,11380,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,1,2019,14,20,6,0,0,[4],1.0,,es_1707
160725,11381,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,1,2019,20,30,10,0,0,[5],1.0,,es_2794
160726,11382,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,0,0,0,0,0,0,0,[0],0.0,,es_2834
160727,11383,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,1,2019,19,23,8,0,0,[4],1.0,,es_2403
160728,11384,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,1,2019,20,30,10,0,0,[5],1.0,,es_2916
160729,11385,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2019,1,1,2019,20,28,10,0,0,[5],1.0,,es_2955
160730,11386,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2019,1,1,2019,16,0,8,46,0,[5],1.0,,es_1521
160731,11387,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2019,1,1,2019,16,26,8,0,0,[5],1.0,,es_1868
160732,11388,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2019,1,1,2019,19,31,8,0,0,[5],1.0,,es_2618
160733,11389,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2019,1,1,2019,16,11,8,0,0,[3],1.0,,es_1939
160734,11390,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2019,1,1,2019,21,30,8,0,0,[5],1.0,,es_2677
160735,11391,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2019,1,0,0,0,0,0,0,0,[0],0.0,,es_2305
160736,11392,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2019,1,1,2019,18,27,8,0,0,[5],1.0,,es_1987
160737,11393,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2019,1,1,2019,17,27,8,0,0,[5],1.0,,es_2794
160738,11394,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2019,1,1,2019,17,29,8,0,0,[5],1.0,,es_2916
160739,11395,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2019,1,1,2019,16,29,6,0,0,[5],1.0,,es_2618
160740,11396,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2019,1,1,2019,0,22,6,0,46,[4],1.0,,es_1939
160741,11397,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2019,1,1,2019,20,31,8,0,0,[5],1.0,,es_2677
160742,11398,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2019,1,1,2019,18,27,8,0,0,[5],1.0,,es_1987
160743,11399,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2019,1,0,0,12,12,6,0,0,[0],0.0,,es_1707
160744,11400,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2019,1,1,2019,20,28,8,0,0,[5],1.0,,es_2794
160745,11401,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2019,1,1,2019,14,21,6,50,0,[5],1.0,,es_2378
160746,11402,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2019,1,1,2019,18,25,8,0,0,[5],1.0,,es_2403
160747,11403,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2019,1,1,2019,21,29,8,0,0,[5],1.0,,es_2916
160748,11404,1,13531,TOPOGRAFIA DE OBRA,CGF-PLS13 ,10,1,2019,1,1,2019,13,25,10,0,0,[4],1.0,,es_3782
160749,11405,1,13531,TOPOGRAFIA DE OBRA,CGF-PLS13 ,10,1,2019,1,1,2018,18,26,0,0,0,[4],1.0,,es_1521
160750,11406,1,13531,TOPOGRAFIA DE OBRA,CGF-PLS13 ,10,1,2019,1,1,2018,17,24,0,0,0,[4],1.0,,es_1767
160751,11407,1,13532,AVALUO Y TASACION,CGF-PLS13 ,10,1,2019,1,1,2019,19,29,7,0,0,[5],1.0,,es_1521
160752,11408,1,13532,AVALUO Y TASACION,CGF-PLS13 ,10,1,2019,1,1,2019,19,26,7,0,0,[4],1.0,,es_1558
160753,11409,1,13532,AVALUO Y TASACION,CGF-PLS13 ,10,1,2019,1,1,2018,0,28,0,0,0,[3],0.0,,es_1297
160754,11410,1,13532,AVALUO Y TASACION,CGF-PLS13 ,10,1,2019,1,1,2019,19,28,7,0,0,[5],1.0,,es_1767
160755,11411,1,13533,MONITOREO AMBIENTAL,CGF-PLS13 ,10,1,2019,1,1,2019,19,36,10,0,0,[5],1.0,,es_1521
160756,11412,1,13533,MONITOREO AMBIENTAL,CGF-PLS13 ,10,1,2019,1,0,0,0,0,0,0,0,[0],1.0,,es_172
160757,11413,1,13533,MONITOREO AMBIENTAL,CGF-PLS13 ,10,1,2019,1,1,2019,19,36,10,0,0,[5],1.0,,es_1558
160758,11414,1,13533,MONITOREO AMBIENTAL,CGF-PLS13 ,10,1,2019,1,1,2019,20,36,10,0,0,[5],1.0,,es_1868
160759,11415,1,13533,MONITOREO AMBIENTAL,CGF-PLS13 ,10,1,2019,1,1,2019,18,36,10,0,0,[5],1.0,,es_1767
160760,11416,1,13534,EVALUACION Y GESTION AMBIENTAL,CGF-PLS13 ,10,1,2019,1,1,2019,16,22,6,0,0,[3],1.0,,es_3362
160761,11417,1,13534,EVALUACION Y GESTION AMBIENTAL,CGF-PLS13 ,10,1,2019,1,1,2019,11,16,6,26,34,[2],1.0,,es_2123
160762,11418,1,13534,EVALUACION Y GESTION AMBIENTAL,CGF-PLS13 ,10,1,2019,1,0,2019,13,22,6,0,0,[0],1.0,,es_2266
160763,11419,1,13534,EVALUACION Y GESTION AMBIENTAL,CGF-PLS13 ,10,1,2019,1,1,2019,15,23,6,0,45,[4],1.0,,es_2293
160764,11420,1,13534,EVALUACION Y GESTION AMBIENTAL,CGF-PLS13 ,10,1,2019,1,1,2019,16,16,6,0,0,[2],1.0,,es_1987
160765,11421,1,13534,EVALUACION Y GESTION AMBIENTAL,CGF-PLS13 ,10,1,2019,1,0,0,0,0,0,0,0,[0],0.0,,es_2359
160766,11422,1,13534,EVALUACION Y GESTION AMBIENTAL,CGF-PLS13 ,10,1,2019,1,0,0,9,17,6,0,0,[0],0.0,,es_1707
160767,11423,1,13534,EVALUACION Y GESTION AMBIENTAL,CGF-PLS13 ,10,1,2019,1,1,2019,14,14,6,0,29,[2],1.0,,es_2378
160768,11424,1,13534,EVALUACION Y GESTION AMBIENTAL,CGF-PLS13 ,10,1,2019,1,1,2019,16,27,6,0,0,[4],1.0,,es_2037
160769,11425,1,13534,EVALUACION Y GESTION AMBIENTAL,CGF-PLS13 ,10,1,2019,1,1,2019,16,21,6,0,0,[3],1.0,,es_2403
160770,11426,1,13535,PASANTIA,CGF-PLS13 ,10,1,2019,1,0,0,0,0,0,0,0,[0],0.0,,es_172
160771,11427,1,13535,PASANTIA,CGF-PLS13 ,10,1,2019,1,1,2019,0,0,0,0,0,[5],0.0,,es_1868
161777,12433,1,13801,INTRODUCCION A LA INVESTIGACION,CGF-PLS13 ,6,1,2019,1,0,2019,15,19,7,36,0,[0],1.0,,es_3008
161822,12478,1,13801,INTRODUCCION A LA INVESTIGACION,CGF-PLS13 ,6,1,2019,1,1,2019,21,26,10,0,0,[5],1.0,,es_3090
161835,12491,1,13801,INTRODUCCION A LA INVESTIGACION,CGF-PLS13 ,6,1,2019,1,1,2019,19,30,10,0,0,[5],1.0,,es_3110
161844,12500,1,13801,INTRODUCCION A LA INVESTIGACION,CGF-PLS13 ,6,1,2019,1,0,0,0,0,6,0,0,[0],1.0,,es_2005
161881,12537,1,13801,INTRODUCCION A LA INVESTIGACION,CGF-PLS13 ,6,1,2019,1,0,0,7,15,9,0,0,[0],1.0,,es_1744
161901,12557,1,13801,INTRODUCCION A LA INVESTIGACION,CGF-PLS13 ,6,1,2019,1,0,2019,14,6,7,38,0,[0],1.0,,es_2914
162009,12665,1,13802,LEGISLACION,CGF-PLS13 ,7,1,2019,1,1,2019,21,28,0,0,0,[5],1.0,,es_3090
162021,12677,1,13802,LEGISLACION,CGF-PLS13 ,7,1,2019,1,1,2019,6,23,0,0,0,[5],1.0,,es_2005
162037,12693,1,13802,LEGISLACION,CGF-PLS13 ,7,1,2019,1,0,0,0,0,10,0,0,[0],1.0,,es_1744
162046,12702,1,13802,LEGISLACION,CGF-PLS13 ,7,1,2019,1,1,2019,18,30,0,0,0,[5],1.0,,es_2914
162073,12729,1,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,1,2019,1,1,2019,16,27,10,0,0,[5],1.0,,es_172
162123,12779,1,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,1,2019,1,1,2019,16,34,10,0,0,[5],1.0,,es_3008
162164,12820,1,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,1,2019,1,1,2019,21,28,10,0,0,[5],1.0,,es_3090
162174,12830,1,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,1,2019,1,1,2019,23,28,10,0,0,[5],1.0,,es_3110
162179,12835,1,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,1,2019,1,1,2019,19,26,10,0,0,[5],1.0,,es_2005
162206,12862,1,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,1,2019,1,0,0,5,10,10,0,0,[0],1.0,,es_1744
162218,12874,1,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,1,2019,1,1,2019,23,30,10,0,0,[5],1.0,,es_2914
162415,13071,1,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2019,1,1,2018,17,23,0,0,0,[4],1.0,,es_2916
162561,13217,1,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2019,1,1,2018,19,25,10,0,0,[4],1.0,,es_1868
162637,13293,1,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2019,1,0,0,13,0,0,0,0,[0],0.0,,es_2005
162642,13298,1,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2019,1,1,2019,20,29,10,0,0,[5],1.0,,es_2794
162664,13320,1,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2019,1,0,0,0,0,0,0,0,[0],1.0,,es_1744
162724,13380,1,13807,FORMULACION Y GESTION DE PROYECTOS,CGF-PLS13 ,8,1,2019,1,1,2019,0,28,10,52,0,[5],1.0,,es_1432
162725,13381,1,13807,FORMULACION Y GESTION DE PROYECTOS,CGF-PLS13 ,8,1,2019,1,0,0,0,0,0,0,0,[0],1.0,,es_1558
162789,13445,1,13807,FORMULACION Y GESTION DE PROYECTOS,CGF-PLS13 ,8,1,2019,1,1,2019,18,29,10,0,0,[5],1.0,,es_2677
162822,13478,1,13807,FORMULACION Y GESTION DE PROYECTOS,CGF-PLS13 ,8,1,2019,1,1,2019,18,24,10,0,0,[5],1.0,,es_2794
162850,13506,1,13807,FORMULACION Y GESTION DE PROYECTOS,CGF-PLS13 ,8,1,2019,1,1,2019,20,27,10,0,0,[5],1.0,,es_2916
175478,11777,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,0,0,0,0,0,0,0,[0],0.0,,es_417
175479,11778,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,15,23,7,0,0,[3],1.0,,es_2976
175480,11779,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,8,19,9,0,0,[2],1.0,,es_1567
175481,11780,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,14,23,9,0,0,[4],1.0,,es_1386
175482,11781,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,0,0,1,0,0,0,0,[0],0.0,,es_2533
175483,11782,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,15,24,9,0,0,[5],1.0,,es_2141
175484,11783,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,17,26,9,0,0,[5],1.0,,es_2982
175485,11784,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2018,0,0,0,0,0,[4],1.0,,es_2555
175486,11785,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,0,2019,4,18,9,0,30,[0],1.0,,es_2995
175487,11786,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,12,23,7,0,0,[4],1.0,,es_2569
175488,11787,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2018,0,0,0,0,0,[5],1.0,,es_3011
175489,11788,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2018,0,0,0,0,0,[3],1.0,,es_2265
175490,11789,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,7,22,9,0,0,[3],1.0,,es_1408
175491,11790,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,13,20,9,0,0,[5],1.0,,es_2281
175492,11791,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,17,27,9,0,0,[5],1.0,,es_3031
175493,11792,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,13,24,10,0,0,[4],1.0,,es_2655
175494,11793,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,10,25,7,0,0,[4],1.0,,es_3038
175495,11794,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,11,28,10,0,0,[5],1.0,,es_2669
175496,11795,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,15,22,9,0,0,[4],1.0,,es_2304
175497,11796,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,10,29,9,0,0,[4],1.0,,es_1449
175498,11797,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,10,17,9,44,0,[4],1.0,,es_3440
175499,11798,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,19,28,10,0,0,[5],1.0,,es_3089
175500,11799,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,16,26,9,0,0,[5],1.0,,es_3460
175501,11800,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,0,0,1,0,0,0,0,[0],1.0,,es_1300
175502,11801,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,13,23,10,0,0,[4],1.0,,es_3487
175503,11802,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,0,0,0,0,0,0,0,[0],0.0,,es_2758
175504,11803,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,10,24,9,0,0,[3],1.0,,es_3520
175505,11804,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,15,31,10,0,0,[5],1.0,,es_3141
175506,11805,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,14,22,10,0,0,[5],1.0,,es_3187
175507,11806,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,0,2018,14,0,0,0,0,[0],1.0,,es_2429
175508,11807,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,15,28,9,0,0,[4],1.0,,es_2872
175509,11808,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,16,24,9,0,0,[3],1.0,,es_3351
175510,11809,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,8,13,9,26,0,[2],1.0,,es_3219
175511,11810,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,13,24,9,0,0,[3],1.0,,es_2448
175512,11811,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,2,21,9,46,0,[5],1.0,,es_3654
175513,11812,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,10,30,9,0,0,[5],1.0,,es_3660
175514,11813,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,18,26,10,0,0,[5],1.0,,es_3667
175515,11814,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,13,27,10,0,0,[4],1.0,,es_3242
175516,11815,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,0,0,2,0,0,0,0,[0],1.0,,es_3246
175517,11816,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,17,28,10,0,0,[5],1.0,,es_3250
175518,11817,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,21,27,9,0,0,[5],1.0,,es_3254
175519,11818,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,17,28,10,0,0,[5],1.0,,es_3267
175520,11819,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,12,24,9,0,0,[4],1.0,,es_2085
175521,11820,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,10,26,9,0,0,[4],1.0,,es_3724
175522,11821,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,0,2019,3,29,9,0,0,[1],1.0,,es_3294
175523,11822,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,12,27,9,0,0,[5],1.0,,es_3302
175524,11823,2,13506,TOPOGRAFIA 2,CGF-PLS13 ,5,1,2019,2,1,2019,19,33,10,0,0,[5],1.0,,es_3332
175525,11824,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,0,0,0,0,0,0,[0],0.0,,es_3362
175526,11825,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,2019,13,17,5,0,0,[1],1.0,,es_2976
175527,11826,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,1,2019,6,30,9,0,0,[2],1.0,,es_1170
175528,11827,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,1,2018,0,0,0,0,0,[4],1.0,,es_2122
175529,11828,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,1,2019,7,20,9,0,0,"[1, 2]",1.0,,es_1817
175530,11829,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,0,7,8,9,0,0,[0],1.0,,es_2138
175531,11830,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,0,2,18,8,0,0,[0],1.0,,es_1386
175532,11831,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,1,2019,15,0,2,18,44,[5],1.0,,es_1852
175533,11832,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,0,16,0,2,0,0,[0],1.0,,es_1442
175534,11833,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,0,0,0,8,0,0,[0],1.0,,es_2995
175535,11834,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,1,2019,0,32,9,0,0,[2],1.0,,es_2231
175536,11835,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,1,2019,12,20,9,22,0,[4],1.0,,es_2581
175537,11836,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,2019,17,12,7,0,0,[1],1.0,,es_2586
175538,11837,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,1,2019,19,26,10,0,0,[4],1.0,,es_2588
175539,11838,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,1,2019,23,28,10,0,0,[5],1.0,,es_2621
175540,11839,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,0,1,0,7,0,0,[0],1.0,,es_2265
175541,11840,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,2018,0,0,0,0,0,[0],1.0,,es_2266
175542,11841,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,2018,0,0,0,0,0,[0],1.0,,es_2647
175543,11842,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,1,2019,12,18,9,0,0,[2],1.0,,es_2650
175544,11843,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,1,2019,17,16,5,0,0,[4],1.0,,es_2669
175545,11844,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,2019,19,16,5,0,0,[1],1.0,,es_3406
175546,11845,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,0,0,0,0,0,0,[0],1.0,,es_3046
175547,11846,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,1,2019,18,28,10,0,0,[4],1.0,,es_2293
175548,11847,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,0,0,0,2,0,0,[0],1.0,,es_3421
175549,11848,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,0,5,0,4,0,0,[0],1.0,,es_2699
175550,11849,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,0,0,0,2,0,0,[0],1.0,,es_3460
175551,11850,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,0,0,0,2,0,0,[0],1.0,,es_2350
175552,11851,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,1,2019,21,36,10,0,0,[5],1.0,,es_2361
175553,11852,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,0,0,0,0,0,0,[0],1.0,,es_2790
175554,11853,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,0,0,0,4,0,0,[0],1.0,,es_2834
175555,11854,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,0,2018,0,0,0,0,0,[0],1.0,,es_2429
175556,11855,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,1,2019,15,12,8,0,0,[2],1.0,,es_1429
175557,11856,2,13507,GEODESIA GRAVIMETRICA,CGF-PLS13 ,5,1,2019,2,1,2019,17,18,8,0,0,[5],1.0,,es_2446
