,ciclo,Asignatura,Convocatoria,Anho,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Nota.Final,id_anony,Nota.Prom
9069,2,GEODESIA SATELITAL,1,2015,1,2015,20,36,8,[5],es_1297,5.0
9070,2,GEODESIA SATELITAL,1,2015,1,2015,24,31,8,[5],es_1749,5.0
9071,2,METEOROLOGIA Y CLIMATOLOGIA,1,2015,1,2015,17,0,9,[5],es_1054,5.0
9072,2,METEOROLOGIA Y CLIMATOLOGIA,1,2015,0,0,9,16,3,[0],es_1053,0.0
9073,2,METEOROLOGIA Y CLIMATOLOGIA,1,2015,1,2015,15,27,8,[5],es_1188,5.0
9074,2,METEOROLOGIA Y CLIMATOLOGIA,1,2015,1,2015,17,33,9,[5],es_391,5.0
9075,2,METEOROLOGIA Y CLIMATOLOGIA,1,2015,1,2015,22,29,9,[5],es_1749,5.0
9076,2,METEOROLOGIA Y CLIMATOLOGIA,1,2015,1,2015,15,28,9,[5],es_1347,5.0
9077,2,PLANIFICACION DEL USO DE LA TIERRA,1,2015,1,2015,22,33,9,[5],es_579,5.0
9078,2,PLANIFICACION DEL USO DE LA TIERRA,1,2015,1,2015,21,27,7,[5],es_635,5.0
9079,2,PLANIFICACION DEL USO DE LA TIERRA,1,2015,1,2015,21,33,9,[5],es_1347,5.0
9080,2,CUENCAS HIDROLOGICAS Y EL DESARROLLO TERRITORIAL PARA LA GES,1,2015,1,2015,0,32,10,[2],es_255,2.0
9081,2,CUENCAS HIDROLOGICAS Y EL DESARROLLO TERRITORIAL PARA LA GES,1,2015,1,2015,21,34,10,[5],es_1045,5.0
9082,2,CUENCAS HIDROLOGICAS Y EL DESARROLLO TERRITORIAL PARA LA GES,1,2015,1,2015,20,30,10,[5],es_1046,5.0
9083,2,CUENCAS HIDROLOGICAS Y EL DESARROLLO TERRITORIAL PARA LA GES,1,2015,1,2015,23,32,10,[5],es_824,5.0
9084,2,CUENCAS HIDROLOGICAS Y EL DESARROLLO TERRITORIAL PARA LA GES,1,2015,1,2015,15,34,10,[5],es_579,5.0
9085,2,CUENCAS HIDROLOGICAS Y EL DESARROLLO TERRITORIAL PARA LA GES,1,2015,1,2015,19,32,10,[5],es_635,5.0
9086,2,CUENCAS HIDROLOGICAS Y EL DESARROLLO TERRITORIAL PARA LA GES,1,2015,1,2015,14,25,10,[4],es_1347,4.0
9087,2,"REGIMEN JURIDICO, TEORICO Y PRACTICO DEL INMUEBLE",1,2015,0,2015,15,29,10,[0],es_255,0.0
9088,2,"REGIMEN JURIDICO, TEORICO Y PRACTICO DEL INMUEBLE",1,2015,1,2015,10,33,10,[5],es_1046,5.0
9089,2,"REGIMEN JURIDICO, TEORICO Y PRACTICO DEL INMUEBLE",1,2015,1,2015,22,33,10,[5],es_171,5.0
9090,2,GESTION Y CONSERVACION DE RECURSOS NATURALES,1,2015,1,2015,21,29,10,[5],es_1054,5.0
9091,2,GESTION Y CONSERVACION DE RECURSOS NATURALES,1,2015,1,2015,19,33,8,[5],es_488,5.0
9092,2,GESTION Y CONSERVACION DE RECURSOS NATURALES,1,2015,1,2015,23,30,8,[5],es_1045,5.0
9093,2,GESTION Y CONSERVACION DE RECURSOS NATURALES,1,2015,1,2015,24,25,6,[5],es_172,5.0
9094,2,GESTION Y CONSERVACION DE RECURSOS NATURALES,1,2015,1,2015,20,26,10,[5],es_1394,5.0
9095,2,GESTION Y CONSERVACION DE RECURSOS NATURALES,1,2015,1,2015,22,31,10,[5],es_1050,5.0
9096,2,GESTION Y CONSERVACION DE RECURSOS NATURALES,1,2015,1,2015,24,31,8,[5],es_443,5.0
9097,2,GESTION Y CONSERVACION DE RECURSOS NATURALES,1,2015,1,2015,20,30,8,[5],es_391,5.0
9098,2,GESTION INTEGRAL DE RESIDUOS,1,2015,1,2015,22,16,8,[4],es_1054,4.0
9099,2,GESTION INTEGRAL DE RESIDUOS,1,2015,1,2015,21,27,10,[5],es_488,5.0
9100,2,GESTION INTEGRAL DE RESIDUOS,1,2015,1,2015,20,29,10,[5],es_1045,5.0
9101,2,GESTION INTEGRAL DE RESIDUOS,1,2015,1,2015,22,35,10,[5],es_824,5.0
9102,2,GESTION INTEGRAL DE RESIDUOS,1,2015,1,2015,23,27,10,[5],es_1153,5.0
9103,2,GESTION INTEGRAL DE RESIDUOS,1,2015,1,2015,20,21,8,[5],es_172,5.0
9104,2,GESTION INTEGRAL DE RESIDUOS,1,2015,1,2015,19,16,10,[5],es_579,5.0
9105,2,GESTION INTEGRAL DE RESIDUOS,1,2015,1,2015,21,25,10,[5],es_1394,5.0
9106,2,GESTION INTEGRAL DE RESIDUOS,1,2015,1,2015,20,27,10,[5],es_1050,5.0
9107,2,GESTION INTEGRAL DE RESIDUOS,1,2015,1,2015,20,29,10,[5],es_443,5.0
9108,2,GESTION INTEGRAL DE RESIDUOS,1,2015,1,2015,22,33,10,[5],es_635,5.0
9109,2,GESTION INTEGRAL DE RESIDUOS,1,2015,1,2015,21,28,10,[5],es_391,5.0
9110,2,PASANTIA,2,2015,1,2015,0,0,0,[4],es_255,4.0
9111,2,PASANTIA,2,2015,0,0,0,0,0,[0],es_1046,0.0
9112,2,PASANTIA,2,2015,1,2015,0,0,0,[4],es_1050,4.0
9113,2,PASANTIA,2,2015,0,0,0,0,0,[0],es_443,0.0
9859,2,LEGISLACION,1,2015,1,2015,21,36,10,[5],es_1045,5.0
9872,2,LEGISLACION,1,2015,0,2015,17,34,10,[0],es_1118,0.0
9874,2,LEGISLACION,1,2015,1,2015,20,35,10,[5],es_523,5.0
9875,2,LEGISLACION,1,2015,1,2015,16,30,10,[5],es_1130,5.0
9883,2,LEGISLACION,1,2015,1,2015,16,21,10,[4],es_1377,4.0
9917,2,LEGISLACION,1,2015,1,2015,24,36,10,[5],es_1050,5.0
9925,2,LEGISLACION,1,2015,1,2015,17,36,10,[5],es_443,5.0
9950,2,LEGISLACION,1,2015,1,2015,13,26,10,[5],es_388,5.0
9960,2,LEGISLACION,1,2015,1,2015,14,24,10,[4],es_1322,4.0
9964,2,LEGISLACION,1,2015,1,2015,21,29,10,[5],es_1330,5.0
9966,2,LEGISLACION,1,2015,1,2015,18,30,10,[5],es_1751,5.0
9969,2,LEGISLACION,1,2015,1,2015,19,36,10,[5],es_1347,5.0
9975,2,LEGISLACION,1,2015,0,0,0,0,0,[0],es_2507,0.0
10037,2,CONTABILIDAD Y FINANZAS,1,2015,0,0,0,0,0,[0],es_255,0.0
10048,2,CONTABILIDAD Y FINANZAS,1,2015,1,2015,23,29,8,[5],es_1046,5.0
10055,2,CONTABILIDAD Y FINANZAS,1,2015,1,2015,12,7,7,[3],es_1381,3.0
10058,2,CONTABILIDAD Y FINANZAS,1,2015,0,0,0,0,0,[0],es_1196,0.0
10060,2,CONTABILIDAD Y FINANZAS,1,2015,0,2015,14,13,9,[0],es_1218,0.0
10064,2,CONTABILIDAD Y FINANZAS,1,2015,1,2015,22,14,10,[4],es_1050,4.0
10069,2,CONTABILIDAD Y FINANZAS,1,2015,1,2015,13,31,8,[5],es_1253,5.0
10072,2,CONTABILIDAD Y FINANZAS,1,2015,1,2015,21,25,9,[5],es_443,5.0
10087,2,CONTABILIDAD Y FINANZAS,1,2015,0,0,9,3,8,[0],es_388,0.0
10100,2,SEGURIDAD EN EL TRABAJO,1,2015,1,2015,16,23,10,[5],es_255,5.0
10101,2,SEGURIDAD EN EL TRABAJO,1,2015,1,2015,17,25,10,[5],es_1045,5.0
10102,2,SEGURIDAD EN EL TRABAJO,1,2015,1,2015,18,26,10,[5],es_1046,5.0
10103,2,SEGURIDAD EN EL TRABAJO,1,2015,1,2015,18,19,10,[3],es_579,3.0
10104,2,SEGURIDAD EN EL TRABAJO,1,2015,1,2015,19,31,10,[5],es_1050,5.0
10105,2,SEGURIDAD EN EL TRABAJO,1,2015,1,2015,18,34,10,[5],es_443,5.0
10106,2,SEGURIDAD EN EL TRABAJO,1,2015,1,2015,19,28,10,[5],es_626,5.0
10107,2,SEGURIDAD EN EL TRABAJO,1,2015,1,2015,20,27,10,[5],es_1347,5.0
5480,1,GEODESIA GEOMETRICA,1,2016,1,2016,14,34,10,[5],es_1521,5.0
5481,1,GEODESIA GEOMETRICA,1,2016,1,2016,18,36,10,[5],es_1558,5.0
5482,1,GEODESIA GEOMETRICA,1,2016,1,2016,8,32,10,"[1, 3]",es_1212,2.0
5483,1,GEODESIA GEOMETRICA,1,2016,1,2016,14,36,10,[5],es_1571,5.0
5484,1,GEODESIA GEOMETRICA,1,2016,1,2016,22,32,10,[5],es_1868,5.0
5485,1,GEODESIA GEOMETRICA,1,2016,1,2016,22,30,10,"[5, 1]",es_1393,3.0
5486,1,GEODESIA GEOMETRICA,1,2016,1,2016,24,36,10,[5],es_1897,5.0
5487,1,GEODESIA GEOMETRICA,1,2016,1,2016,16,16,10,[3],es_2005,3.0
5488,1,GEODESIA GEOMETRICA,1,2016,1,2016,20,36,10,[5],es_2023,5.0
5489,1,GEODESIA GEOMETRICA,1,2016,1,2016,8,36,10,[4],es_1767,4.0
5490,1,GEOGRAFIA HUMANA,1,2016,1,2016,16,30,10,[5],es_488,5.0
5491,1,GEOGRAFIA HUMANA,1,2016,1,2016,10,18,8,[5],es_414,5.0
5492,1,GEOGRAFIA HUMANA,1,2016,1,2016,17,28,2,[4],es_1106,4.0
5493,1,GEOGRAFIA HUMANA,1,2016,1,2016,13,25,10,[4],es_2973,4.0
5494,1,GEOGRAFIA HUMANA,1,2016,1,2016,13,32,2,[3],es_1188,3.0
5495,1,GEOGRAFIA HUMANA,1,2016,1,2016,9,32,10,[4],es_1047,4.0
5496,1,GEOGRAFIA HUMANA,1,2016,1,2016,0,34,8,[4],es_1212,4.0
5497,1,GEOGRAFIA HUMANA,1,2016,0,0,0,0,0,[0],es_1385,0.0
5498,1,GEOGRAFIA HUMANA,1,2016,1,2016,13,36,10,[5],es_1897,5.0
5499,1,GEOGRAFIA HUMANA,1,2016,0,0,0,0,0,[0],es_604,0.0
5500,1,GEOGRAFIA HUMANA,1,2016,1,2016,19,28,10,[5],es_391,5.0
5501,1,GEOGRAFIA HUMANA,1,2016,1,2016,16,23,10,[4],es_2005,4.0
5502,1,GEOGRAFIA HUMANA,1,2016,1,2016,11,36,10,[5],es_2023,5.0
5503,1,GEOGRAFIA HUMANA,1,2016,1,2016,17,35,10,[5],es_1749,5.0
5504,1,GEOGRAFIA HUMANA,1,2016,1,2016,12,36,10,[5],es_1767,5.0
5505,1,GEOGRAFIA HUMANA,1,2016,1,2016,15,35,10,[5],es_2074,5.0
5506,1,EDAFOLOGIA,1,2016,1,2016,20,22,7,[5],es_1106,5.0
5507,1,EDAFOLOGIA,1,2016,1,2016,21,30,8,[5],es_1153,5.0
5508,1,EDAFOLOGIA,1,2016,1,2016,21,27,8,[5],es_1521,5.0
5509,1,EDAFOLOGIA,1,2016,1,2016,21,30,9,[5],es_1868,5.0
5510,1,EDAFOLOGIA,1,2016,1,2016,20,33,9,[5],es_1394,5.0
5511,1,EDAFOLOGIA,1,2016,1,2016,22,26,9,[5],es_1897,5.0
5512,1,EDAFOLOGIA,1,2016,1,2016,20,21,9,[4],es_2023,4.0
5513,1,EDAFOLOGIA,1,2016,1,2016,21,24,6,[5],es_1767,5.0
5514,1,HIDROLOGIA GENERAL E HIDRAULICA,1,2016,1,2016,15,19,10,[4],es_1521,4.0
5515,1,HIDROLOGIA GENERAL E HIDRAULICA,1,2016,1,2016,16,26,10,[4],es_1558,4.0
5516,1,HIDROLOGIA GENERAL E HIDRAULICA,1,2016,1,2016,13,18,10,[3],es_1212,3.0
5517,1,HIDROLOGIA GENERAL E HIDRAULICA,1,2016,1,2016,18,28,10,[4],es_1571,4.0
5518,1,HIDROLOGIA GENERAL E HIDRAULICA,1,2016,1,2016,16,26,10,[4],es_1868,4.0
5519,1,HIDROLOGIA GENERAL E HIDRAULICA,1,2016,1,2016,11,16,10,[2],es_1393,2.0
5520,1,HIDROLOGIA GENERAL E HIDRAULICA,1,2016,1,2016,18,0,10,[4],es_1897,4.0
5521,1,HIDROLOGIA GENERAL E HIDRAULICA,1,2016,0,2016,11,18,10,[0],es_2005,0.0
5522,1,HIDROLOGIA GENERAL E HIDRAULICA,1,2016,1,2016,13,11,10,[4],es_2023,4.0
5523,1,HIDROLOGIA GENERAL E HIDRAULICA,1,2016,1,2016,12,16,10,[4],es_1767,4.0
5524,1,CARTOGRAFIA 2,1,2016,1,2016,20,20,8,[4],es_1521,4.0
5525,1,CARTOGRAFIA 2,1,2016,1,2016,19,25,10,[5],es_1558,5.0
5526,1,CARTOGRAFIA 2,1,2016,1,2016,19,21,8,[4],es_1212,4.0
5527,1,CARTOGRAFIA 2,1,2016,1,2016,20,27,10,[5],es_1571,5.0
5528,1,CARTOGRAFIA 2,1,2016,1,2016,17,24,10,[4],es_1868,4.0
5529,1,CARTOGRAFIA 2,1,2016,1,2016,17,21,10,[4],es_1393,4.0
5530,1,CARTOGRAFIA 2,1,2016,1,2016,22,35,7,[5],es_1897,5.0
5531,1,CARTOGRAFIA 2,1,2016,1,2016,16,28,7,[4],es_2005,4.0
5532,1,CARTOGRAFIA 2,1,2016,1,2016,20,32,8,[5],es_2023,5.0
5533,1,CARTOGRAFIA 2,1,2016,1,2016,16,25,8,[5],es_1767,5.0
5534,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",1,2016,0,2016,21,23,7,[0],es_1053,0.0
5535,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",1,2016,1,2016,13,32,8,[5],es_414,5.0
5536,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",1,2016,1,2016,15,17,7,[4],es_1106,4.0
5537,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",1,2016,1,2016,21,32,9,[5],es_1055,5.0
5538,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",1,2016,1,2016,16,21,7,[4],es_1153,4.0
5539,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",1,2016,1,2016,13,32,9,[5],es_1057,5.0
5540,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",1,2016,1,2016,16,32,9,[5],es_1394,5.0
5541,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",1,2016,1,2016,13,15,7,[5],es_1297,5.0
5542,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",1,2016,1,2016,19,17,7,[3],es_635,3.0
5543,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",1,2016,1,2016,16,32,9,[4],es_1749,4.0
5544,1,INTRODUCCION A LA CIENCIA AMBIENTAL,1,2016,1,2016,18,19,8,[3],es_1053,3.0
5545,1,INTRODUCCION A LA CIENCIA AMBIENTAL,1,2016,1,2016,16,27,8,[2],es_1188,2.0
5546,1,INTRODUCCION A LA CIENCIA AMBIENTAL,1,2016,1,2016,24,31,9,[5],es_1749,5.0
5547,1,INTRODUCCION A LA CIENCIA AMBIENTAL,1,2016,1,2016,22,26,8,[4],es_1347,4.0
5548,1,GEOMORFOLOGIA,1,2016,1,2016,12,22,10,[4],es_1153,4.0
5549,1,GEOMORFOLOGIA,1,2016,0,0,0,15,10,[0],es_1521,0.0
5550,1,GEOMORFOLOGIA,1,2016,1,2016,20,30,10,[5],es_1394,5.0
5551,1,GEOMORFOLOGIA,1,2016,1,2016,12,30,10,[4],es_2023,4.0
5552,1,GEOMORFOLOGIA,1,2016,0,2016,8,25,10,[0],es_1767,0.0
5553,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,1,2016,1,2016,16,27,7,[5],es_1054,5.0
5554,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,1,2016,1,2016,10,28,7,[3],es_1053,3.0
5555,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,1,2016,1,2016,14,33,6,[5],es_1045,5.0
5556,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,1,2016,1,2016,19,34,7,[5],es_1055,5.0
5557,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,1,2016,1,2016,16,30,8,[4],es_824,4.0
5558,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,1,2016,1,2016,18,27,9,[5],es_1057,5.0
5559,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,1,2016,1,2016,17,29,6,[5],es_579,5.0
5560,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,1,2016,1,2016,14,29,7,[5],es_635,5.0
5561,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,1,2016,1,2016,12,33,8,[5],es_1347,5.0
5562,1,SENSORES REMOTOS,1,2016,1,2016,12,23,10,[4],es_414,4.0
5563,1,SENSORES REMOTOS,1,2016,1,2016,21,24,10,[5],es_1055,5.0
5564,1,SENSORES REMOTOS,1,2016,1,2016,19,20,10,[5],es_824,5.0
5565,1,SENSORES REMOTOS,1,2016,1,2016,17,25,10,[5],es_1153,5.0
5566,1,SENSORES REMOTOS,1,2016,0,2016,17,22,10,[0],es_1521,0.0
5567,1,SENSORES REMOTOS,1,2016,1,2016,13,22,10,[4],es_1188,4.0
5568,1,SENSORES REMOTOS,1,2016,1,2016,14,22,10,[5],es_1297,5.0
5569,1,SENSORES REMOTOS,1,2016,1,2016,19,23,10,[5],es_635,5.0
5570,1,SENSORES REMOTOS,1,2016,1,2016,18,23,10,[5],es_2023,5.0
5571,1,SENSORES REMOTOS,1,2016,1,2016,19,29,10,[5],es_1749,5.0
5572,1,SENSORES REMOTOS,1,2016,0,2016,21,21,10,[0],es_1767,0.0
5573,1,"REGIMEN JURIDICO, TEORICO Y PRACTICO DEL INMUEBLE",1,2016,1,2015,0,12,0,[5],es_255,5.0
5574,1,"REGIMEN JURIDICO, TEORICO Y PRACTICO DEL INMUEBLE",1,2016,1,2016,14,18,10,[5],es_1045,5.0
5575,1,"REGIMEN JURIDICO, TEORICO Y PRACTICO DEL INMUEBLE",1,2016,0,0,0,0,0,[0],es_579,0.0
5576,1,"REGIMEN JURIDICO, TEORICO Y PRACTICO DEL INMUEBLE",1,2016,1,2016,15,21,7,[4],es_443,4.0
5577,1,"REGIMEN JURIDICO, TEORICO Y PRACTICO DEL INMUEBLE",1,2016,1,2016,2,22,9,[3],es_1347,3.0
5578,1,TOPOGRAFIA DE OBRA,1,2016,1,2016,21,15,10,[3],es_255,3.0
5579,1,TOPOGRAFIA DE OBRA,1,2016,1,2016,18,19,10,[3],es_1045,3.0
5580,1,TOPOGRAFIA DE OBRA,1,2016,1,2016,20,17,10,[4],es_1046,4.0
5581,1,TOPOGRAFIA DE OBRA,1,2016,1,2016,18,23,10,[4],es_443,4.0
5582,1,AVALUO Y TASACION,1,2016,0,2016,19,16,9,[0],es_255,0.0
5583,1,AVALUO Y TASACION,1,2016,1,2016,20,21,10,[5],es_1045,5.0
5585,1,AVALUO Y TASACION,1,2016,1,2016,16,19,6,[2],es_1046,2.0
5600,1,AVALUO Y TASACION,1,2016,1,2016,12,14,9,[2],es_579,2.0
5603,1,AVALUO Y TASACION,1,2016,1,2016,19,13,9,[3],es_1050,3.0
5604,1,AVALUO Y TASACION,1,2016,1,2016,15,20,10,[5],es_443,5.0
5613,1,MONITOREO AMBIENTAL,1,2016,1,2016,11,21,8,[2],es_255,2.0
5614,1,MONITOREO AMBIENTAL,1,2016,1,2016,21,35,9,[5],es_1045,5.0
5615,1,MONITOREO AMBIENTAL,1,2016,1,2016,19,28,9,[5],es_1046,5.0
5616,1,MONITOREO AMBIENTAL,1,2016,1,2016,18,34,8,[5],es_1050,5.0
5617,1,MONITOREO AMBIENTAL,1,2016,1,2016,20,33,9,[5],es_443,5.0
5618,1,EVALUACION Y GESTION AMBIENTAL,1,2016,1,2016,13,30,10,[4],es_1054,4.0
5619,1,EVALUACION Y GESTION AMBIENTAL,1,2016,1,2016,17,31,10,[5],es_488,5.0
5620,1,EVALUACION Y GESTION AMBIENTAL,1,2016,1,2016,17,32,9,[5],es_1045,5.0
5621,1,EVALUACION Y GESTION AMBIENTAL,1,2016,1,2016,21,32,9,[5],es_824,5.0
5622,1,EVALUACION Y GESTION AMBIENTAL,1,2016,1,2016,12,29,10,[3],es_1153,3.0
5623,1,EVALUACION Y GESTION AMBIENTAL,1,2016,1,2016,9,28,10,[3],es_579,3.0
5624,1,EVALUACION Y GESTION AMBIENTAL,1,2016,1,2016,12,30,10,[4],es_1394,4.0
5625,1,EVALUACION Y GESTION AMBIENTAL,1,2016,1,2016,16,29,10,[5],es_1050,5.0
5626,1,EVALUACION Y GESTION AMBIENTAL,1,2016,1,2016,18,32,10,[5],es_443,5.0
5627,1,EVALUACION Y GESTION AMBIENTAL,1,2016,1,2016,16,31,9,[5],es_635,5.0
5628,1,EVALUACION Y GESTION AMBIENTAL,1,2016,1,2016,14,30,10,[4],es_391,4.0
5629,1,PASANTIA,1,2016,0,0,0,0,0,[0],es_488,0.0
5630,1,PASANTIA,1,2016,1,2016,0,0,0,[5],es_1046,5.0
5631,1,PASANTIA,1,2016,0,0,0,0,0,[0],es_824,0.0
5632,1,PASANTIA,1,2016,0,0,0,0,0,[0],es_579,0.0
5633,1,PASANTIA,1,2016,1,2016,0,0,0,[5],es_443,5.0
5634,1,PASANTIA,1,2016,0,0,0,0,0,[0],es_1347,0.0
5948,1,INTRODUCCION A LA INVESTIGACION,1,2016,1,2016,14,36,10,[5],es_488,5.0
5954,1,INTRODUCCION A LA INVESTIGACION,1,2016,1,2016,16,28,10,[5],es_824,5.0
5958,1,INTRODUCCION A LA INVESTIGACION,1,2016,1,2016,11,18,9,[2],es_172,2.0
5978,1,INTRODUCCION A LA INVESTIGACION,1,2016,1,2016,18,21,9,[4],es_1897,4.0
6057,1,ORGANIZACION DE EMPRESAS,1,2016,1,2016,15,26,0,[4],es_824,4.0
6095,1,ORGANIZACION DE EMPRESAS,1,2016,0,2016,11,25,0,[0],es_1693,0.0
6213,1,FORMULACION Y GESTION DE PROYECTOS,1,2016,1,2016,22,36,10,[5],es_1050,5.0
10006,1,PASANTIAS,1,2016,1,2016,0,0,0,[5],es_171,5.0
7651,2,TOPOGRAFIA 2,1,2016,0,0,20,0,6,[0],es_2973,0.0
7652,2,TOPOGRAFIA 2,1,2016,0,0,0,0,0,[0],es_2150,0.0
7653,2,TOPOGRAFIA 2,1,2016,1,2016,12,34,9,[5],es_1917,5.0
7654,2,TOPOGRAFIA 2,1,2016,0,0,0,0,0,[0],es_1273,0.0
7655,2,TOPOGRAFIA 2,1,2016,1,2016,23,34,9,[5],es_1659,5.0
7656,2,TOPOGRAFIA 2,1,2016,1,2016,15,0,9,[5],es_2293,5.0
7657,2,TOPOGRAFIA 2,1,2016,1,2016,13,34,9,[5],es_1992,5.0
7658,2,TOPOGRAFIA 2,1,2016,1,2016,20,26,6,[3],es_1707,3.0
7659,2,TOPOGRAFIA 2,1,2016,1,2016,19,34,9,[5],es_2018,5.0
7660,2,TOPOGRAFIA 2,1,2016,1,2016,12,31,7,[5],es_2378,5.0
7661,2,TOPOGRAFIA 2,1,2016,1,2016,19,28,7,[5],es_2037,5.0
7662,2,TOPOGRAFIA 2,1,2016,1,2016,17,27,6,[3],es_1735,3.0
7663,2,GEODESIA GRAVIMETRICA,1,2016,1,2016,17,36,10,[5],es_1521,5.0
7664,2,GEODESIA GRAVIMETRICA,1,2016,1,2016,8,30,10,[3],es_1558,3.0
7665,2,GEODESIA GRAVIMETRICA,1,2016,1,2016,0,0,0,[3],es_1868,3.0
7666,2,GEODESIA GRAVIMETRICA,1,2016,0,0,0,0,0,[0],es_2165,0.0
7667,2,GEODESIA GRAVIMETRICA,1,2016,0,0,5,0,0,[0],es_1939,0.0
7668,2,GEODESIA GRAVIMETRICA,1,2016,0,0,0,0,0,[0],es_1659,0.0
7669,2,GEODESIA GRAVIMETRICA,1,2016,0,0,13,0,0,[0],es_2327,0.0
7670,2,GEODESIA GRAVIMETRICA,1,2016,0,0,9,0,10,[0],es_2005,0.0
7671,2,GEODESIA GRAVIMETRICA,1,2016,0,0,7,9,0,[0],es_1707,0.0
7672,2,GEODESIA GRAVIMETRICA,1,2016,1,2016,14,36,10,[5],es_1767,5.0
7673,2,BIOLOGIA AMBIENTAL,1,2016,1,2016,23,19,8,[4],es_1800,4.0
7674,2,BIOLOGIA AMBIENTAL,1,2016,1,2016,15,15,10,[2],es_2123,2.0
7675,2,BIOLOGIA AMBIENTAL,1,2016,0,0,2,0,0,[0],es_2973,0.0
7676,2,BIOLOGIA AMBIENTAL,1,2016,0,0,14,9,10,[0],es_2145,0.0
7677,2,BIOLOGIA AMBIENTAL,1,2016,0,0,0,0,0,[0],es_2165,0.0
7678,2,BIOLOGIA AMBIENTAL,1,2016,0,0,0,0,0,[0],es_2537,0.0
7679,2,BIOLOGIA AMBIENTAL,1,2016,0,0,0,0,0,[0],es_2167,0.0
7680,2,BIOLOGIA AMBIENTAL,1,2016,0,0,0,0,0,[0],es_1917,0.0
7681,2,BIOLOGIA AMBIENTAL,1,2016,0,0,7,0,0,[0],es_1939,0.0
7682,2,BIOLOGIA AMBIENTAL,1,2016,1,2016,11,0,9,[5],es_2293,5.0
7683,2,BIOLOGIA AMBIENTAL,1,2016,0,0,0,0,0,[0],es_2318,0.0
7684,2,BIOLOGIA AMBIENTAL,1,2016,0,0,0,0,0,[0],es_2728,0.0
7685,2,BIOLOGIA AMBIENTAL,1,2016,0,0,10,0,0,[0],es_2327,0.0
7686,2,BIOLOGIA AMBIENTAL,1,2016,0,2016,23,20,10,[0],es_2789,0.0
7687,2,BIOLOGIA AMBIENTAL,1,2016,1,2016,8,9,8,[4],es_1707,4.0
7688,2,BIOLOGIA AMBIENTAL,1,2016,0,0,0,0,0,[0],es_2799,0.0
7689,2,BIOLOGIA AMBIENTAL,1,2016,1,2016,13,14,10,[5],es_2378,5.0
7690,2,BIOLOGIA AMBIENTAL,1,2016,0,2016,11,19,10,[0],es_2806,0.0
7691,2,BIOLOGIA AMBIENTAL,1,2016,1,2016,10,18,8,[5],es_2037,5.0
7692,2,BIOLOGIA AMBIENTAL,1,2016,1,2016,22,12,8,[5],es_2403,5.0
7693,2,BIOLOGIA AMBIENTAL,1,2016,0,0,0,20,10,[0],es_1744,0.0
7694,2,BIOLOGIA AMBIENTAL,1,2016,0,2016,12,18,10,[0],es_2862,0.0
7695,2,BIOLOGIA AMBIENTAL,1,2016,1,2016,18,26,10,[5],es_1471,5.0
7696,2,BIOLOGIA AMBIENTAL,1,2016,0,0,0,0,0,[0],es_2472,0.0
7697,2,BIOLOGIA AMBIENTAL,1,2016,1,2016,9,22,10,[2],es_2500,2.0
7698,2,BIOLOGIA AMBIENTAL,1,2016,1,2016,23,22,10,[5],es_2955,5.0
7699,2,FOTOGRAMETRIA 2,1,2016,1,2016,16,18,10,[3],es_1106,3.0
7700,2,FOTOGRAMETRIA 2,1,2016,0,0,4,0,0,[0],es_2973,0.0
7701,2,FOTOGRAMETRIA 2,1,2016,1,2016,15,0,8,[5],es_1047,5.0
7702,2,FOTOGRAMETRIA 2,1,2016,1,2016,18,36,10,[5],es_1571,5.0
7703,2,FOTOGRAMETRIA 2,1,2016,1,2016,20,21,10,[4],es_1868,4.0
7704,2,FOTOGRAMETRIA 2,1,2016,0,0,9,7,2,[0],es_1707,0.0
7705,2,CARTOGRAFIA 1,1,2016,1,2016,20,20,10,[3],es_1659,3.0
7706,2,CARTOGRAFIA 1,1,2016,1,2016,15,0,10,[2],es_2293,2.0
